Age,Salary,Gender,Marital Status,Years of Experience
54,107417,Male,Single,6
46,154767,Female,Divorced,18
43,46977,Prefer Not to Say,Divorced,24
26,139788,Female,Single,18
42,133167,Prefer Not to Say,Married,2
28,12087,Male,Single,19
20,149088,Male,Single,15
31,168990,Female,Divorced,18
52,152933,Female,Divorced,22
54,73684,Male,Divorced,1
45,8948,Male,Single,10
42,110728,Female,Single,25
41,126745,Female,Married,22
27,10344,Prefer Not to Say,Divorced,24
63,40690,Male,Single,19
55,89473,Female,Married,14
49,44187,Female,Divorced,21
25,43081,Male,Married,1
61,182714,Female,Divorced,25
27,167960,Male,Divorced,7
64,167219,Prefer Not to Say,Married,17
33,183386,Prefer Not to Say,Single,11
63,84229,Male,Single,8
46,83493,Prefer Not to Say,Single,8
43,178768,Prefer Not to Say,Single,1
59,127868,Prefer Not to Say,Single,14
39,91921,Female,Single,24
59,149291,Prefer Not to Say,Divorced,22
37,118674,Male,Married,14
53,129631,Female,Married,21
55,166087,Male,Married,16
22,60223,Prefer Not to Say,Divorced,15
26,151860,Prefer Not to Say,Married,25
36,114381,Prefer Not to Say,Single,13
41,39524,Female,Single,10
23,190932,Male,Single,19
57,22818,Male,Married,10
45,72075,Male,Divorced,19
46,172365,Prefer Not to Say,Divorced,5
28,163760,Male,Divorced,21
55,75449,Prefer Not to Say,Divorced,2
42,20523,Prefer Not to Say,Married,2
23,192715,Male,Divorced,24
31,9261,Male,Married,21
64,76334,Prefer Not to Say,Single,16
30,103128,Male,Married,17
45,175698,Prefer Not to Say,Divorced,1
33,41621,Male,Single,12
52,23994,Male,Divorced,16
42,57806,Female,Single,8
55,34167,Prefer Not to Say,Divorced,12
48,194858,Prefer Not to Say,Single,6
52,15626,Prefer Not to Say,Married,2
58,185429,Male,Married,8
52,192449,Male,Married,15
43,182253,Prefer Not to Say,Married,8
33,8695,Female,Divorced,3
47,98710,Prefer Not to Say,Divorced,18
38,7931,Female,Divorced,10
63,97278,Prefer Not to Say,Divorced,8
59,37178,Prefer Not to Say,Divorced,8
32,128510,Male,Divorced,5
26,150815,Male,Divorced,14
54,173153,Male,Married,4
40,176950,Male,Single,24
54,39302,Prefer Not to Say,Single,14
18,46638,Prefer Not to Say,Married,18
33,68721,Prefer Not to Say,Married,9
40,123714,Male,Single,7
55,77878,Female,Divorced,6
42,168829,Prefer Not to Say,Married,12
35,148630,Female,Married,5
36,33546,Prefer Not to Say,Married,14
41,161972,Female,Divorced,13
62,74283,Male,Single,13
37,24753,Female,Divorced,14
22,32268,Prefer Not to Say,Divorced,21
24,13861,Prefer Not to Say,Single,17
38,57974,Prefer Not to Say,Single,13
36,149281,Male,Divorced,13
46,165556,Female,Single,16
39,198740,Prefer Not to Say,Single,4
51,62636,Prefer Not to Say,Single,18
64,96357,Male,Married,14
47,87234,Male,Single,8
43,152407,Female,Divorced,13
29,32157,Prefer Not to Say,Divorced,6
49,74272,Male,Married,8
26,56143,Male,Single,16
56,57238,Male,Divorced,5
37,53402,Male,Single,15
26,119236,Prefer Not to Say,Divorced,9
45,93129,Male,Divorced,14
54,46496,Male,Divorced,7
63,131370,Female,Married,7
58,170844,Male,Single,15
58,28997,Prefer Not to Say,Single,18
54,57649,Prefer Not to Say,Married,10
46,6640,Prefer Not to Say,Single,13
64,136750,Female,Single,13
35,138514,Female,Single,7
27,83338,Prefer Not to Say,Married,10
25,93927,Female,Married,4
58,60422,Male,Married,19
43,67822,Female,Single,9
45,133699,Male,Single,6
39,148807,Prefer Not to Say,Married,13
22,189188,Male,Single,8
58,195404,Prefer Not to Say,Divorced,17
28,157380,Prefer Not to Say,Single,24
40,152865,Female,Married,9
44,87936,Prefer Not to Say,Single,3
55,46778,Female,Married,17
30,122853,Male,Single,9
58,76727,Female,Single,17
57,27177,Prefer Not to Say,Single,13
23,71931,Female,Single,9
30,27461,Male,Single,23
54,107790,Female,Married,18
34,188573,Female,Married,11
36,146343,Female,Single,24
51,35231,Female,Married,12
34,113686,Male,Married,18
48,122458,Male,Single,7
42,66704,Male,Divorced,3
59,187483,Male,Married,10
43,170864,Prefer Not to Say,Single,15
65,153381,Prefer Not to Say,Divorced,17
31,193880,Female,Single,3
33,192416,Female,Single,11
51,70894,Male,Married,11
48,177286,Male,Married,25
18,115342,Female,Married,1
25,93565,Male,Married,11
25,58020,Male,Divorced,11
19,75269,Female,Divorced,10
61,94916,Male,Single,15
42,100065,Prefer Not to Say,Divorced,24
28,77985,Male,Divorced,4
42,66163,Male,Married,14
59,145594,Male,Married,1
35,170291,Male,Married,11
25,15111,Prefer Not to Say,Divorced,3
52,111904,Female,Divorced,12
50,92000,Prefer Not to Say,Single,1
63,155456,Female,Married,8
55,117443,Prefer Not to Say,Divorced,10
45,160669,Prefer Not to Say,Single,18
63,176192,Prefer Not to Say,Single,24
57,111651,Female,Single,6
48,48520,Female,Single,25
28,28846,Prefer Not to Say,Single,25
19,17038,Prefer Not to Say,Married,17
36,121303,Female,Single,5
56,82915,Prefer Not to Say,Single,14
18,183919,Female,Married,9
63,102677,Prefer Not to Say,Single,3
59,42753,Female,Divorced,4
49,122079,Prefer Not to Say,Married,15
64,68020,Prefer Not to Say,Married,7
34,17602,Female,Single,11
26,63726,Male,Married,9
27,112642,Female,Single,22
34,117943,Female,Single,17
21,24108,Male,Married,3
32,23422,Prefer Not to Say,Single,20
58,190182,Female,Married,16
42,79018,Female,Divorced,5
48,138876,Female,Married,4
46,147295,Prefer Not to Say,Married,4
45,173388,Male,Divorced,9
40,162500,Male,Married,1
61,80981,Female,Divorced,10
54,189019,Male,Married,6
49,48419,Prefer Not to Say,Single,12
33,106551,Female,Married,8
23,40937,Prefer Not to Say,Divorced,21
36,170032,Prefer Not to Say,Divorced,4
55,59731,Female,Single,5
52,149553,Female,Married,24
46,62161,Female,Married,18
33,22253,Female,Divorced,1
37,197347,Female,Married,16
51,184755,Prefer Not to Say,Married,10
24,188105,Prefer Not to Say,Divorced,20
44,45349,Female,Divorced,25
62,59893,Male,Divorced,9
61,113388,Prefer Not to Say,Married,1
61,28451,Prefer Not to Say,Single,21
37,53763,Male,Single,3
65,78156,Prefer Not to Say,Divorced,2
41,49750,Male,Divorced,1
35,169734,Prefer Not to Say,Divorced,13
42,168698,Male,Single,4
60,100610,Male,Married,22
24,102147,Female,Married,2
33,69706,Prefer Not to Say,Single,12
33,140436,Female,Single,7
33,112305,Female,Single,22
21,169754,Prefer Not to Say,Married,5
36,151424,Male,Married,10
43,103671,Male,Married,16
37,44276,Prefer Not to Say,Divorced,25
56,199374,Female,Divorced,12
51,100230,Prefer Not to Say,Single,19
43,22881,Prefer Not to Say,Divorced,23
62,141116,Female,Married,13
43,85924,Male,Single,15
61,152463,Female,Divorced,9
57,186405,Female,Divorced,24
54,12427,Prefer Not to Say,Divorced,13
35,188077,Prefer Not to Say,Married,2
21,179540,Male,Divorced,2
23,44203,Female,Divorced,6
49,9417,Prefer Not to Say,Divorced,12
18,196156,Male,Single,9
43,101668,Male,Divorced,22
58,155585,Female,Single,23
63,155284,Prefer Not to Say,Married,9
51,34875,Male,Divorced,8
33,37900,Male,Married,11
44,117662,Female,Single,16
40,115508,Female,Single,15
46,64822,Prefer Not to Say,Single,8
35,87318,Prefer Not to Say,Single,24
29,194157,Female,Married,24
39,11372,Female,Single,19
64,69339,Male,Married,19
32,88203,Prefer Not to Say,Married,12
19,198000,Female,Single,17
65,73277,Female,Divorced,7
29,172059,Male,Divorced,7
23,10129,Prefer Not to Say,Married,21
62,23418,Female,Married,2
60,89410,Male,Single,3
28,114411,Female,Single,3
38,186385,Female,Married,20
26,170499,Male,Single,11
43,44873,Prefer Not to Say,Single,20
20,86556,Female,Divorced,20
21,176603,Female,Single,20
31,123399,Prefer Not to Say,Divorced,25
53,29708,Female,Single,24
34,81138,Prefer Not to Say,Married,21
30,147215,Female,Divorced,21
45,87858,Prefer Not to Say,Married,22
40,198286,Prefer Not to Say,Divorced,6
65,147721,Prefer Not to Say,Married,22
34,104255,Prefer Not to Say,Married,20
43,99892,Prefer Not to Say,Married,16
51,178362,Male,Single,13
52,26645,Female,Divorced,15
37,51875,Male,Divorced,20
22,140425,Prefer Not to Say,Divorced,11
20,19622,Male,Married,3
41,32618,Female,Divorced,16
54,24228,Prefer Not to Say,Married,17
41,156169,Prefer Not to Say,Married,9
64,49473,Female,Single,14
47,186685,Female,Single,4
43,131750,Prefer Not to Say,Divorced,12
52,111977,Male,Divorced,25
22,43907,Male,Single,5
32,103519,Prefer Not to Say,Divorced,23
48,131478,Female,Married,15
33,23719,Male,Married,14
64,14031,Male,Single,11
52,86317,Male,Divorced,16
29,96125,Prefer Not to Say,Married,24
48,15627,Male,Divorced,4
29,67568,Female,Married,3
55,50524,Prefer Not to Say,Single,7
25,7128,Male,Married,2
51,125945,Prefer Not to Say,Married,21
40,47140,Prefer Not to Say,Married,8
25,175159,Male,Single,19
23,185836,Female,Divorced,4
29,10905,Prefer Not to Say,Divorced,4
42,13678,Female,Married,25
50,131695,Prefer Not to Say,Divorced,2
22,122011,Prefer Not to Say,Single,23
24,93773,Prefer Not to Say,Married,5
33,157411,Prefer Not to Say,Divorced,22
33,77616,Prefer Not to Say,Married,14
48,109619,Female,Divorced,14
49,153554,Female,Single,7
60,183547,Male,Single,10
20,65288,Female,Divorced,7
29,94585,Male,Divorced,17
49,130203,Female,Married,18
18,119974,Male,Married,10
19,72940,Prefer Not to Say,Divorced,4
38,189767,Male,Single,9
20,122519,Male,Married,7
63,6950,Prefer Not to Say,Divorced,14
48,125140,Male,Divorced,4
28,193405,Female,Single,1
63,48620,Male,Single,9
42,77358,Female,Divorced,9
41,32269,Male,Married,21
60,88563,Male,Single,18
26,69253,Prefer Not to Say,Divorced,7
56,132533,Male,Single,19
52,11923,Prefer Not to Say,Married,23
32,75573,Female,Single,23
34,169993,Prefer Not to Say,Divorced,20
40,118291,Female,Married,5
45,197859,Prefer Not to Say,Married,13
37,188626,Male,Single,15
28,18304,Female,Married,16
38,58624,Male,Married,15
57,134308,Male,Divorced,25
50,150329,Male,Married,16
50,82532,Male,Divorced,4
23,66370,Female,Divorced,6
24,25708,Female,Married,20
22,45604,Prefer Not to Say,Married,11
64,90380,Prefer Not to Say,Divorced,6
25,47578,Male,Married,1
26,154599,Prefer Not to Say,Married,17
60,159617,Female,Single,14
37,94391,Prefer Not to Say,Divorced,8
64,83796,Male,Married,16
49,73155,Prefer Not to Say,Married,14
52,28330,Female,Divorced,9
38,197061,Male,Single,22
26,44101,Prefer Not to Say,Married,18
40,186318,Female,Divorced,13
58,40059,Prefer Not to Say,Single,4
46,26513,Prefer Not to Say,Divorced,8
59,173387,Prefer Not to Say,Divorced,18
31,131170,Female,Married,15
52,27347,Male,Married,3
20,41346,Prefer Not to Say,Single,23
31,108124,Prefer Not to Say,Single,9
45,50962,Prefer Not to Say,Single,20
55,132941,Prefer Not to Say,Divorced,8
50,108530,Prefer Not to Say,Divorced,15
47,127656,Female,Married,9
32,129809,Female,Married,5
56,82734,Male,Single,3
47,5571,Prefer Not to Say,Married,4
41,143810,Prefer Not to Say,Divorced,5
33,8911,Male,Single,12
47,106380,Female,Single,9
41,143780,Prefer Not to Say,Divorced,3
54,187009,Male,Single,20
22,62223,Male,Single,23
61,105082,Prefer Not to Say,Married,12
23,6954,Male,Divorced,8
39,112897,Female,Married,3
24,15125,Prefer Not to Say,Single,10
57,180918,Male,Married,10
30,11477,Male,Single,11
56,32179,Male,Single,19
21,103578,Prefer Not to Say,Married,21
51,197156,Male,Married,12
57,193462,Male,Divorced,5
29,85406,Prefer Not to Say,Married,1
60,16079,Prefer Not to Say,Divorced,25
37,176218,Prefer Not to Say,Divorced,25
37,26605,Female,Divorced,4
24,167463,Prefer Not to Say,Divorced,22
33,14639,Male,Divorced,4
50,141632,Male,Single,7
48,132884,Male,Single,10
46,102620,Prefer Not to Say,Married,1
48,186512,Prefer Not to Say,Single,12
42,9833,Prefer Not to Say,Single,12
59,6869,Prefer Not to Say,Married,21
25,115143,Prefer Not to Say,Married,13
26,40538,Female,Single,4
56,186277,Male,Divorced,7
53,73987,Female,Single,17
27,115415,Female,Single,22
28,150561,Female,Divorced,17
23,37023,Prefer Not to Say,Married,7
41,105287,Male,Married,19
25,177244,Female,Single,12
40,7712,Female,Divorced,7
56,8645,Male,Divorced,24
31,134331,Prefer Not to Say,Married,21
26,10325,Female,Divorced,3
21,65570,Prefer Not to Say,Married,9
32,138014,Prefer Not to Say,Divorced,21
50,168313,Prefer Not to Say,Single,3
44,41133,Prefer Not to Say,Married,15
54,43496,Prefer Not to Say,Divorced,15
26,168506,Prefer Not to Say,Married,15
33,97727,Female,Single,10
53,6013,Prefer Not to Say,Married,3
25,157933,Prefer Not to Say,Married,5
46,38558,Male,Single,20
30,151738,Prefer Not to Say,Divorced,2
27,171782,Prefer Not to Say,Divorced,8
65,155431,Male,Single,20
65,29690,Prefer Not to Say,Divorced,15
48,23199,Male,Divorced,17
36,167282,Male,Married,23
57,133836,Male,Single,3
32,129698,Female,Single,17
63,100950,Female,Married,18
45,59794,Prefer Not to Say,Married,24
40,146791,Male,Married,22
51,32392,Female,Married,6
53,17470,Male,Single,9
65,40325,Male,Single,12
36,94971,Female,Divorced,13
44,154239,Female,Divorced,5
59,76480,Male,Divorced,25
37,10214,Female,Divorced,7
47,53999,Female,Married,11
40,5762,Male,Divorced,13
28,10541,Male,Married,15
52,198600,Female,Single,22
49,52355,Female,Married,21
32,41321,Male,Married,20
38,151255,Prefer Not to Say,Single,3
46,182948,Prefer Not to Say,Married,12
23,79735,Female,Single,15
48,186743,Prefer Not to Say,Divorced,18
42,115902,Prefer Not to Say,Married,23
19,116029,Prefer Not to Say,Single,20
49,8369,Prefer Not to Say,Single,15
27,27654,Female,Single,19
35,149430,Male,Divorced,18
31,196251,Prefer Not to Say,Married,10
65,51900,Female,Divorced,18
37,7597,Female,Married,21
40,19038,Male,Single,14
61,41870,Female,Single,5
39,127446,Prefer Not to Say,Single,24
46,90136,Male,Divorced,15
22,42793,Prefer Not to Say,Single,16
29,196467,Female,Divorced,22
49,113876,Prefer Not to Say,Divorced,4
38,177351,Female,Single,3
22,164347,Female,Divorced,18
38,76142,Male,Married,3
38,77795,Male,Divorced,19
19,126545,Male,Divorced,1
62,159234,Prefer Not to Say,Divorced,1
37,134202,Female,Married,19
25,6926,Male,Married,17
50,138472,Male,Married,12
50,172154,Male,Single,23
32,187375,Prefer Not to Say,Single,6
58,58409,Male,Divorced,9
28,150022,Female,Single,3
36,196599,Male,Single,1
55,55443,Female,Divorced,25
48,129128,Prefer Not to Say,Divorced,9
34,57378,Male,Single,14
22,26221,Female,Single,8
65,190686,Prefer Not to Say,Single,24
60,73168,Female,Married,10
58,166982,Female,Married,19
40,110855,Prefer Not to Say,Single,8
29,13305,Prefer Not to Say,Divorced,9
60,105458,Male,Married,21
39,12151,Female,Divorced,13
34,101841,Female,Single,7
29,146907,Male,Married,13
58,148486,Prefer Not to Say,Married,16
45,63278,Female,Married,14
27,124060,Prefer Not to Say,Divorced,7
28,141743,Male,Married,20
21,133395,Male,Married,5
62,22885,Female,Divorced,5
65,90202,Female,Single,2
44,98440,Male,Married,16
46,184534,Female,Divorced,18
18,66583,Prefer Not to Say,Divorced,3
47,194282,Prefer Not to Say,Married,12
60,36708,Male,Single,12
42,132150,Female,Divorced,14
27,62972,Female,Divorced,11
27,129587,Female,Single,16
55,89800,Female,Married,4
28,118977,Male,Single,14
37,135686,Prefer Not to Say,Divorced,7
54,170185,Prefer Not to Say,Single,16
50,58841,Female,Single,11
34,31548,Male,Single,24
51,64158,Female,Single,25
36,161648,Female,Divorced,4
52,130509,Female,Single,12
62,175630,Female,Married,2
52,146662,Female,Single,6
41,186707,Prefer Not to Say,Married,14
29,5403,Prefer Not to Say,Married,17
50,24354,Prefer Not to Say,Divorced,11
20,134245,Prefer Not to Say,Divorced,6
65,154773,Male,Single,10
24,17086,Male,Single,21
35,140384,Female,Divorced,2
41,106745,Male,Married,13
49,174409,Female,Married,21
54,64269,Prefer Not to Say,Single,24
25,123476,Prefer Not to Say,Married,21
18,22938,Female,Married,23
34,157853,Female,Married,9
30,142603,Male,Single,7
65,132281,Male,Divorced,15
53,137860,Male,Divorced,15
60,58316,Female,Married,24
36,130249,Female,Married,22
47,7067,Male,Married,25
39,124248,Prefer Not to Say,Married,8
60,155497,Female,Divorced,16
42,172258,Female,Married,18
35,33395,Female,Married,9
21,24608,Prefer Not to Say,Single,19
37,188414,Male,Divorced,14
44,27740,Male,Divorced,17
46,145016,Prefer Not to Say,Married,15
36,59738,Female,Married,20
25,167088,Female,Married,12
26,105941,Female,Divorced,15
29,125980,Male,Single,13
31,154206,Male,Married,1
60,80362,Prefer Not to Say,Married,2
51,135227,Female,Single,22
32,56231,Male,Married,12
25,90712,Male,Single,17
40,57785,Female,Single,11
19,21773,Female,Divorced,21
30,195559,Prefer Not to Say,Married,11
48,57189,Prefer Not to Say,Divorced,7
43,81429,Prefer Not to Say,Divorced,11
51,144511,Male,Divorced,17
20,199088,Prefer Not to Say,Married,20
49,52654,Female,Single,11
36,117023,Female,Married,19
24,139541,Male,Married,13
52,74713,Female,Divorced,14
60,84464,Male,Married,23
65,38234,Female,Single,10
49,145685,Female,Single,9
49,186179,Prefer Not to Say,Married,2
50,38898,Prefer Not to Say,Divorced,3
62,98746,Female,Single,10
44,13219,Prefer Not to Say,Divorced,21
27,30606,Female,Divorced,3
26,133665,Prefer Not to Say,Divorced,2
55,77580,Female,Single,10
20,51176,Prefer Not to Say,Divorced,2
54,121540,Female,Divorced,25
52,156808,Male,Divorced,23
41,134389,Prefer Not to Say,Divorced,13
38,43688,Female,Single,13
24,73958,Prefer Not to Say,Married,2
37,49824,Male,Married,8
47,121831,Male,Single,23
20,168180,Female,Divorced,15
24,26185,Prefer Not to Say,Married,18
27,137417,Prefer Not to Say,Divorced,17
53,78256,Prefer Not to Say,Divorced,15
45,102778,Male,Married,12
47,60347,Prefer Not to Say,Divorced,10
25,136154,Female,Married,14
51,133551,Female,Single,2
42,191741,Prefer Not to Say,Divorced,21
31,199565,Female,Divorced,13
44,171120,Male,Single,5
61,144809,Male,Single,10
45,146605,Male,Single,15
65,102970,Prefer Not to Say,Married,19
31,29179,Male,Married,6
36,170326,Prefer Not to Say,Divorced,14
58,82125,Male,Single,18
38,167062,Male,Married,4
57,185909,Male,Single,2
57,26851,Prefer Not to Say,Single,23
51,189403,Male,Single,18
27,150741,Prefer Not to Say,Single,15
20,194493,Prefer Not to Say,Single,11
38,136733,Male,Single,23
42,194951,Female,Divorced,11
42,133619,Female,Married,3
40,191473,Prefer Not to Say,Married,8
62,192001,Prefer Not to Say,Married,10
25,83215,Prefer Not to Say,Divorced,8
48,175538,Prefer Not to Say,Single,20
53,178054,Male,Divorced,21
50,127119,Male,Married,22
50,108063,Prefer Not to Say,Married,24
26,6711,Prefer Not to Say,Divorced,20
53,108640,Male,Married,18
44,80641,Prefer Not to Say,Single,19
40,120076,Female,Married,18
53,61853,Male,Single,10
50,197535,Male,Divorced,25
29,47200,Prefer Not to Say,Divorced,1
20,180856,Prefer Not to Say,Divorced,8
24,26366,Male,Single,23
24,50798,Female,Divorced,10
47,184450,Prefer Not to Say,Single,18
24,89606,Male,Married,22
41,20644,Female,Married,2
52,102035,Prefer Not to Say,Married,5
26,182646,Male,Married,5
34,51921,Prefer Not to Say,Single,18
20,195215,Female,Divorced,17
23,175737,Female,Single,24
37,26554,Male,Single,10
35,52420,Female,Single,14
33,144246,Male,Divorced,25
18,140324,Female,Married,13
37,44819,Male,Single,1
25,109089,Prefer Not to Say,Single,9
21,72727,Prefer Not to Say,Married,6
